Title,Bedrooms,Bathrooms,Floor_area,City,location_area,Price_in_Cr,Price_per_sqft,floor_level,Is_in_Dhaka
"Buy This 1500 Sq Ft Flat In Double Mooring, 24 No. North Agrabad Ward",3.0,3.0,1500.0,chattogram,double mooring,0.95,6333.33,medium,no
"Here Is A Well Defined Flat Of 1640 Sq Ft Waiting For Sale At Chadra Nagar, Bayazid",3.0,3.0,1640.0,chattogram,bayazid,1.1,6707.32,medium,no
This 1950 Sq Ft Apartment For Sale In Nasirabad Properties Residential Area,3.0,3.0,1950.0,chattogram,khulshi,1.8,9230.77,medium,no
1433 Sq Ft Apartment To Sale In Bakalia,3.0,3.0,1433.0,chattogram,bakalia,0.99,6908.58,low,no
An Apartment Which Is Up For Sale At Mohammad Nagar Near To Mohammadia Bariya Jame Masjid.,3.0,3.0,1150.0,chattogram,bayazid,0.55,4782.61,medium,no
Worthy 850 SQ FT residence is for sale at Bakalia,2.0,2.0,850.0,chattogram,bakalia,0.32,3764.71,medium,no
Be The Owner Of This 1100 Sq Ft Beautiful Flat Which Is Vacant Now For Sale At South Bakalia,3.0,3.0,1100.0,chattogram,bakalia,0.5,4545.45,medium,no
Residential Apartment Is On Sale In Chasma Hill R/a Nearby Jamuna Bank Limited,3.0,3.0,1505.0,chattogram,west sholoshohor ward,0.65,4318.94,medium,no
Well Organised Flat Of 1435 Sq Ft Is Vacant For Sale In Kalamia Bazar,3.0,3.0,1435.0,chattogram,bakalia,0.57,3972.13,low,no
"Start Your New Home, In This 1570 Sq.Ft Flat For Sale In Kalamia Bazar, Bakalia",3.0,3.0,1570.0,chattogram,bakalia,0.63,4012.74,low,no
"This 1315 Sq.Ft Flat In Kalamia Bazar, Bakalia With A Convenient Price Is Up For Sale",3.0,3.0,1315.0,chattogram,bakalia,0.53,4030.42,medium,no
This 1580 SFT Apartment For Sale At Nasirabad Housing Society,3.0,3.0,1580.0,chattogram,muradpur,1.35,8544.3,low,no
Ideal Flat of 1800 SFT In Bayazid Available For sale,3.0,4.0,1800.0,chattogram,bayazid,1.25,6944.44,high,no
"At Bayazid, A 2000 Sq Ft Well Fitted Residential Property Is On Sale",3.0,5.0,2000.0,chattogram,bayazid,1.3,6500.0,high,no
Valuable 2000 Sq Feet Ready Flat For Sale In Nasirabad,3.0,5.0,2000.0,chattogram,bayazid,1.3,6500.0,high,no
Buy This Amazing 1544 Sq Ft Flat At Sholokbahar,3.0,3.0,1544.0,chattogram,sholokbahar,0.93,6023.32,low,no
With All Apartment Facilities This Cozy Flat Of 1544 Sq Ft Is Ready To Sale In The Prominent Location Of Sholokbahar,3.0,3.0,1544.0,chattogram,sholokbahar,0.93,6023.32,medium,no
"This Nice 1200 Sq Ft Apartment For Sale, At 33 No. Firingee Bazaar Ward",2.0,3.0,1200.0,chattogram,firingee bazaar ward,0.6,5000.0,low,no
Well Defined Flat Of 1200 Sq Ft Is Up For Sale In 33 No. Firingee Bazaar Ward,3.0,3.0,1200.0,chattogram,firingee bazaar ward,0.6,5000.0,low,no
Buy This Flat Of 1200 Sq Ft With Modern Residential Features And Characteristics,3.0,3.0,1200.0,chattogram,firingee bazaar ward,0.6,5000.0,low,no
This 1392 Sq Ft Apartment Is Up For Sale At 10 No. North Kattali Ward,3.0,3.0,1392.0,chattogram,north kattali ward,0.85,6106.32,medium,no
A 1180 Sq Ft Flat Is Up For Sale In A Well Secured Location Of Sholokbahar,3.0,3.0,1180.0,chattogram,sholokbahar,0.75,6355.93,medium,no
In The Beautiful Neighborhood In Bahaddarhat A 1320 Sq.Ft Flat Is Up For Sale,3.0,3.0,1320.0,chattogram,chandgaon ward,0.6,4545.45,low,no
A Reasonable Apartment Of 1150 Sq Ft Is For Sale In Pahartali.,2.0,2.0,1150.0,chattogram,double mooring,0.46,4000.0,low,no
At Pahartali 1150 Sq.ft Flat Is For Sale.,2.0,2.0,1150.0,chattogram,double mooring,0.46,4000.0,low,no
A Perfect Flat Of 1650 Sq Ft For Living With Family Is Available For Sale At Pahartali,3.0,3.0,1650.0,chattogram,double mooring,0.66,4000.0,medium,no
At Pahartali A 1050 Square Feet Flat Is Up For Sale,2.0,2.0,1050.0,chattogram,double mooring,0.42,4000.0,low,no
Offering you 1035 SQ FT flat for sale in Double Mooring,3.0,3.0,1035.0,chattogram,double mooring,0.43,4154.59,medium,no
Appealing Property In Bayazid– 1295 Sq Ft Flat For Sale,3.0,3.0,1295.0,chattogram,bayazid,0.65,5019.31,medium,no
Visit This 1057 Sq Ft Flat Available For Sale In Kandirpar,3.0,3.0,1057.0,cumilla,kandirpar,0.52,4919.58,medium,no
1450 Square Feet Flat Is Available For Sale In North Bagichagaon,3.0,3.0,1450.0,cumilla,bagichagaon,0.58,4000.0,high,no
"This 1445 Sq.Ft Smartly Priced Apartment Which Is Up For Sale In Mogbari Choumohoni, That You Should Check.",3.0,3.0,1445.0,cumilla,chotora,0.57,3944.64,medium,no
1450 Square Feet Flat With Amazing Supply Of Utilities Is Up For Sale In Bagichagaon,3.0,3.0,1450.0,cumilla,bagichagaon,0.59,4068.97,high,no
For Selling Purpose This Nice 1390 Sq.Ft Flat Is Now Available In Bagichagaon Near Cumilla Diabetic Hospital,3.0,3.0,1390.0,cumilla,bagichagaon,0.53,3812.95,medium,no
This 1390 Sq Feet Flat Assures To Provide You With Better Homely Affairs In Bagichagaon,3.0,3.0,1390.0,cumilla,bagichagaon,0.53,3812.95,high,no
Properly Designed This 1445 Square Feet Apartment Is Now Up For Sale In Mogbari Choumohoni.,3.0,3.0,1445.0,cumilla,chotora,0.56,3875.43,medium,no
"Make This 1380 Sq Feet Decent Flat Yours, By Buying It In North Bagichagaon",3.0,3.0,1380.0,cumilla,bagichagaon,0.55,3985.51,high,no
A 1547 Sq.ft Residential Apartment Is For Sale In Jhautola,3.0,3.0,1547.0,cumilla,jhautola,0.59,3813.83,medium,no
"Buy This Nice Flat Of 1265 Sq Ft, Which Is Located At Shahid Khawaja Nizamuddin Road, Jhautola",3.0,4.0,1265.0,cumilla,jhautola,0.57,4505.93,medium,no
See This 1438 Sq Ft Apartment For Sale Is All Set For You In South Thakur Para Nearby Thakur Para Jame Masjid,3.0,3.0,1438.0,cumilla,thakur para,0.5,3477.05,medium,no
"Buy This Nice Flat Of 1350 Sq Ft Which Is Located At Rammala Road, South Thakur Para",3.0,3.0,1350.0,cumilla,thakur para,0.47,3481.48,medium,no
"Built With Modern Amenities, Check This 1050 Sq Ft Flat Which Is Up For Sale At Shah Shuja Mosque Road, Moghultoli",2.0,2.0,1050.0,cumilla,moghultoli,0.44,4190.48,low,no
We Have A 1500 Sq.Ft Flat For Sale In Bagichagaon Nearby Bagichagaon Govt. Primary School,3.0,3.0,1500.0,cumilla,bagichagaon,0.57,3800.0,medium,no
A 1250 Sq. Ft Apartment Is Vacant For Sale In Ashoktala Near To Ranir Bazar Jame Masjid.,3.0,3.0,1250.0,cumilla,ashoktala,0.44,3520.0,medium,no
"An Apartment Of 1500 Sq.Ft Is Up For Sale In Shahid Khawaja Nizamuddin Road, Jhautola",3.0,3.0,1500.0,cumilla,jhautola,0.6,4000.0,high,no
With An Awesome Environment A 1080 Sq Ft Flat Is Vacant For Sale In South Thakur Para Close To Thakurpara Jame Masjid,2.0,2.0,1080.0,cumilla,thakur para,0.38,3518.52,medium,no
Celebrate Life Each Day In Your New Apartment Of 1380 Sq Ft At North Bagichagaon With Your Beloved Family.,3.0,3.0,1380.0,cumilla,bagichagaon,0.52,3768.12,medium,no
A 1547 Sq Feet Flat For Sale In Jhautola,3.0,3.0,1547.0,cumilla,jhautola,0.62,4007.76,medium,no
"Choose This 1030 Square Feet Flat For Sale In Kandirpar, Ak Fazlul Haq Road",3.0,2.0,1030.0,cumilla,kandirpar,0.39,3786.41,medium,no
Live With Pleasure In This 1450 Sq Ft Flat Which Is Up For Sale In North Bagichagaon,3.0,3.0,1450.0,cumilla,bagichagaon,0.55,3793.1,medium,no
Covering 1438 Sq Ft Space A Flat Is Up For Sale In Thakur Para Nearby Thakurpara Jame Masjid,3.0,3.0,1438.0,cumilla,thakur para,0.5,3477.05,medium,no
1020 Sq. Ft. Flat For Sale In Nazrul Avenue Near Ashoktala Jame Masjid,3.0,2.0,1010.0,cumilla,ashoktala,0.35,3465.35,medium,no
"Near Kacha Bazar, 1350 Sq Ft Flat For Sale In Ashoktala",3.0,3.0,1350.0,cumilla,ashoktala,0.58,4296.3,medium,no
Get Comfortable In A 1450 Sq Ft Flat For Sale In Bagichagaon,3.0,3.0,1450.0,cumilla,bagichagaon,0.55,3793.1,medium,no
"Picture Yourself, Residing In This Well-constructed And Planned 1500 Sq Ft Apartment In Bagichagaon For Sale",3.0,3.0,1500.0,cumilla,bagichagaon,0.57,3800.0,medium,no
"1013 Sq Ft Apartment For Sale In Manoharpur, Kandirpar",3.0,3.0,1013.0,cumilla,kandirpar,0.5,4935.83,high,no
"Buy This 1013 Sq Ft Flat Available In Kandirpar, Manoharpur",3.0,3.0,1013.0,cumilla,kandirpar,0.5,4935.83,medium,no
"This Wonderful Flat Is Set For Sale With An Amazing Floor Plan Which Is 1200 Sq Ft In Rani Dighir South Side, Manoharpur",3.0,3.0,1200.0,cumilla,kandirpar,0.55,4583.33,high,no
An Amazing 1100 Sq Ft Flat Is Available For Sale In Thakur Para,3.0,2.0,1100.0,cumilla,thakur para,0.6,5454.55,medium,no
This Very New Nice Flat Of 1390 Sq Ft Is Up For Sale In North Bagichagaon Nearby Bagichagaon Govt. Primary School,3.0,3.0,1390.0,cumilla,bagichagaon,0.56,4028.78,high,no
"Get A Look At This Lovely Flat For Sale Featuring 1080 Sq Ft In Baganbari Road, Thakur Para",3.0,2.0,1080.0,cumilla,thakur para,0.48,4444.44,medium,no
"Offering You A 1183 Sq Ft Nice Flat For Sale In Munsef Bari Road, Manoharpur",3.0,3.0,1183.0,cumilla,kandirpar,0.58,4902.79,high,no
Visit This Apartment For Sale In Manoharpur Near Al-arafah Islami Bank Limited,3.0,3.0,1350.0,cumilla,kandirpar,0.57,5511.81,medium,no
"With An Availability Of Essential Civic Needs, This 1375 Sq.Ft Apartment At North Bagichagaon Is Promising You A Refined Form Of Lifestyle",3.0,3.0,1375.0,cumilla,bagichagaon,0.55,4000.0,high,no
"Apartment Of 1260 Sq Ft For Sale In Ashoktala, Near Agrani Bank Limited",3.0,3.0,1260.0,cumilla,ashoktala,0.45,3571.43,medium,no
1380 Sq.ft Home Which Will Fulfill Your Desire Is Now Vacant For Sale In North Bagichagaon.,3.0,3.0,1380.0,cumilla,bagichagaon,0.55,3985.51,medium,no
Your Desired Large 1445 Sq Ft Home In Mogbari Choumohoni Is Now Vacant For Sale.,3.0,3.0,1445.0,cumilla,chotora,0.58,4013.84,medium,no
"1445 Sq Ft Residential Apartment Is Available For Sale In Chotora, Cumilla",3.0,3.0,1445.0,cumilla,chotora,0.58,4013.84,low,no
Offering You 1020 Sq Ft Flat To Sale In Race Course Near To Dbbl Atm,2.0,2.0,1020.0,cumilla,race course,0.36,3529.41,medium,no
A 1190 Sq Ft Apartment For Sale Is All Set For You In Cumilla Near Bagichagaon Primary School,3.0,3.0,1190.0,cumilla,bagichagaon,0.53,4453.78,medium,no
"Available In Ashoktala , A 1400 Sq.Ft Apartment For Sale, Near Ranir Bazar Jame Masjid",3.0,3.0,1400.0,cumilla,ashoktala,0.49,3500.0,medium,no
"Buy This Nice Flat Of 1265 Sq Ft, Which Is Located At Diabetic Hospital Road, Bagichagaon",3.0,3.0,1265.0,cumilla,bagichagaon,0.51,4031.62,medium,no
Well Defined And Nice Living Space Of 1500 Sq Ft Is Up For Sale In North Bagichagaon Close To Bagichagaon Jame Masjid,3.0,3.0,1500.0,cumilla,bagichagaon,0.6,4000.0,high,no
Visit this apartment for sale of 1316 SQ FT in Manoharpur near Comilla Victoria Government College,3.0,3.0,1316.0,cumilla,kandirpar,0.57,4331.31,high,no
"Start Your New Home, In This Reasonable And Comfortable 1380 Sq.Ft Flat Which Is Up For Sale In North Bagichagaon, Nearby Bagichagaon Govt. Primary School.",3.0,3.0,1380.0,cumilla,bagichagaon,0.52,3768.12,medium,no
A Ready 1470 Sq.ft Apartment For Sale In North Bagichagaon Near Bagichagaon Govt. Primary School,3.0,3.0,1470.0,cumilla,bagichagaon,0.56,3809.52,medium,no
Check This Cozy And Nice 1470 Sq Ft Flat Just What You Are Looking For In A Home At North Bagichagaon Is Up To Sale,3.0,3.0,1470.0,cumilla,bagichagaon,0.56,3809.52,medium,no
Check This Apartment Up For sale At West Bagichagoun Near Diabetic Hospital.,3.0,3.0,1265.0,cumilla,bagichagaon,0.52,4110.67,medium,no
Covering 1020 Sq Ft Space A Flat Is Up For Sale In Moghultoli Nearby Shah Suja Masjid,2.0,2.0,1020.0,cumilla,moghultoli,0.41,4019.61,medium,no
Sophisticated Style! This 3 Bedroom Flat For Sale In Ashoktala Is All About It .,3.0,2.0,1100.0,cumilla,ashoktala,0.44,4000.0,medium,no
For Selling Purpose This 1358 Sq.Ft Flat Is Now Vacant In Thakur Para Near To Thakurpara Jame Masjid,3.0,3.0,1358.0,cumilla,thakur para,0.52,3829.16,medium,no
"See, This 1470 Sq Ft Beautiful Apartment And Make It Your New Home Which Is Up For Sale In North Bagichagaon",3.0,3.0,1470.0,cumilla,bagichagaon,0.56,3809.52,medium,no
"1220 Square Feet Flat For Sale In Kandirpar With A Nice Neighborhood, To Relax By",3.0,3.0,1220.0,cumilla,kandirpar,0.46,3770.49,high,no
"A 1330 Sq Ft Residential Apartment For Sale At Sadar Hospital Road, Monohorpur",3.0,3.0,1330.0,cumilla,monohorpur,0.53,3984.96,low,no
For Selling Purpose This 1080 Sq.Ft Flat Is Now Available In South Thakur Para Nearby Thakurpara Jame Masjid,2.0,2.0,1080.0,cumilla,thakur para,0.38,3518.52,medium,no
"Start Residing In This 1450 Sq Ft, Properly Developed Apartment For Sale, In Bagichagaon",3.0,3.0,1450.0,cumilla,bagichagaon,0.55,3793.1,medium,no
"To Live A Secure Life You Can Take This 1028 Sq Ft Flat For Sale At Munsef Bari Road, Kandirpar",3.0,3.0,1028.0,cumilla,kandirpar,0.51,4961.09,high,no
"915 Sq Ft Flat Is Available For Sale In Kandirpar, Manoharpur",2.0,2.0,915.0,cumilla,kandirpar,0.47,5136.61,medium,no
"1239 Sq Ft Convenient Apartment Is Here Ready For Sale In Women Collage Road, Kandirpar",3.0,3.0,1239.0,cumilla,kandirpar,0.67,5407.59,low,no
"Grab This 1260 Sq Ft Flat Available For Sale In Thakur Para, Madina Masjid Road",3.0,2.0,1260.0,cumilla,thakur para,0.68,5396.83,medium,no
"We Are Offering A Reasonably Priced Flat For Sale Which Is Featuring 1050 Sq Ft Space In Madina Masjid Road, Thakur Para",3.0,2.0,1050.0,cumilla,thakur para,0.55,5238.1,medium,no
"The Vacant 1100 Sq Ft Flat For sale Comes With Superb Apartment Facilities And That Is Within Your Affordability At Madina Masjid Road, Thakur Para",3.0,2.0,1100.0,cumilla,thakur para,0.6,5454.55,medium,no
"This 1050 SQ Ft apartment up for sale in Bagichagaon, near XTREME ZONE",3.0,3.0,1050.0,cumilla,Bagichagaon,0.42,4000.0,medium,no
Flat For Sale Covering A Beautiful Area In Ashoktala Nearby Ashoktala Jame Masjid.,3.0,3.0,1350.0,cumilla,ashoktala,0.64,5511.81,medium,no
Covering With 1500 Sq Ft Space A Flat Is Up For Sale In Bagichagaon Close To Bagichagaon Jame Masjid,3.0,3.0,1500.0,cumilla,bagichagaon,0.6,4000.0,high,no
Nice Flat Of 1550 Square Feet Is Up For Sale In Jhautola,3.0,3.0,1550.0,cumilla,jhautola,0.65,4193.55,high,no
We Are Offering This Family Friendly Apartment Of 1500 Sq Ft For Sale In Jhautola,3.0,3.0,1500.0,cumilla,jhautola,0.6,4000.0,medium,no
Lovely apartment up for sale spanning over 1410 SQ. FT. located on Jhautola near to Mercantile Bank Limited is waiting for you to make it home!,3.0,3.0,1410.0,cumilla,jhautola,0.56,3971.63,medium,no
Jhautola Is Giving You A 1500 Square Feet Flat For Sale,3.0,3.0,1500.0,cumilla,jhautola,0.6,4000.0,medium,no
Buy This Amazing 1547 Sq Ft Flat At Jhautola,3.0,3.0,1547.0,cumilla,jhautola,0.7,4524.89,medium,no
1415 Square Feet Flat Is Up For Sale In Mogbari Choumohoni,3.0,3.0,1415.0,cumilla,chotora,0.57,4028.27,low,no
With An Awesome Environment This 1390 Sq Ft Flat Is Vacant For Sale In North Bagichagaon,3.0,3.0,1390.0,cumilla,bagichagaon,0.56,4028.78,high,no
This 1500 Sq.Ft Convenient Flat Is For Sale Beside To Jhawtola Central Jame Mosque.,3.0,3.0,1500.0,cumilla,jhautola,0.6,4000.0,medium,no
"Start Residing In This 1390 Sq Ft, Properly Developed Apartment For Sale, In Bagichagaon",3.0,3.0,1390.0,cumilla,bagichagaon,0.53,3812.95,medium,no
A Comfortable And Convenient 1415 Sq.Ft House Is For Sale At Mogbari Choumohoni,3.0,3.0,1415.0,cumilla,chotora,0.57,4028.27,low,no
A Comfortable And Convenient 1470 Sq.ft House Is For Sale At North Bagichagaon Close To Bagichagaon Govt. Primary School.,3.0,3.0,1470.0,cumilla,bagichagaon,0.59,4013.61,medium,no
"A Contemporary Cozy Flat Of 1350 Sq Ft Is Up For Sale Is Situated In Rammala Road, South Thakur Para",3.0,3.0,1350.0,cumilla,thakur para,0.73,5407.41,medium,no
Lovely Apartment Of 1327 Sq Ft Is Up For Sale In Thakur Para,3.0,3.0,1327.0,cumilla,thakur para,0.69,5199.7,medium,no
"To Live A Secure Life You Can Take This 1151 Sq Ft Flat For Sale At Baganbari Road, Thakur Para",3.0,2.0,1151.0,cumilla,thakur para,0.6,5212.86,medium,no
Verify This 1180 Sq Ft Flat Available For Sale In Thakur Para,3.0,2.0,1180.0,cumilla,thakur para,0.64,5423.73,medium,no
Fulfill Your Desire Of Buying A Nice 1390 Sq Ft Flat In North Bagichagaon,3.0,3.0,1390.0,cumilla,bagichagaon,0.53,3812.95,medium,no
A 1400 Sq. Ft Apartment Is Vacant For Sale In Ashoktala Near To Ranir Bazar Jame Masjid.,3.0,3.0,1400.0,cumilla,ashoktala,0.49,3500.0,medium,no
"This 1233 SQ Ft apartment ready for sale at Manoharpur, near Comilla Victoria Government College",3.0,3.0,1233.0,cumilla,kandirpar,0.53,4298.46,high,no
A Decent 1050 Sq Ft Flat Which Is Near To Dutch-bangla Bank Limited Is Now For Sale In Jhautola,2.0,2.0,1050.0,cumilla,jhautola,0.42,4000.0,medium,no
We Have A 1300 Sq.ft And 3 Bedroom Flat For Sale In The Location Of North Bagichagaon.,3.0,3.0,1300.0,cumilla,bagichagaon,0.52,4000.0,medium,no
"Start Residing In This 1300 Sq Ft Properly Developed Flat For sale, In Bagichagaon",3.0,3.0,1300.0,cumilla,bagichagaon,0.49,3769.23,high,no
"1445 Sq Ft Residential Apartment Is Available For Sale In Chotora, Cumilla",3.0,3.0,1445.0,cumilla,chotora,0.58,4013.84,medium,no
Check This 1415 Square Feet Flat In Mogbari Choumohoni For Sale Which Is Ready To Move In,3.0,3.0,1415.0,cumilla,chotora,0.56,3957.6,medium,no
A 1470 Sq Feet Flat For Sale In North Bagichagaon,3.0,3.0,1470.0,cumilla,bagichagaon,0.59,4013.61,high,no
A Nice Flat Of 985 Sq Ft Is Up For Sale In West Bagichagoun,2.0,2.0,985.0,cumilla,bagichagaon,0.39,3959.39,medium,no
This 1450 Sq Ft Apartment Is Assuring You A Nice Environment To Reside By In North Bagichagaon,3.0,3.0,1450.0,cumilla,bagichagaon,0.55,3793.1,medium,no
We Are Happy To Present This Modern 1375 Sq Ft Apartment In North Bagichagaon,3.0,3.0,1375.0,cumilla,bagichagaon,0.52,3781.82,medium,no
Establish Your Peace In This Nice 1450 Sq Ft Apartment For Sale At North Bagichagaon,3.0,3.0,1450.0,cumilla,bagichagaon,0.58,4000.0,high,no
Choose Your Destination At 1080 Sq Ft Flat Which Is Available For Sale In Thakur Para Near To Modina Jame Masjid,3.0,2.0,1080.0,cumilla,thakur para,0.41,3796.3,medium,no
This 1000 Sq.Ft Flat In West Bagichagoun With A Convenient Price Is Up For Sale,2.0,2.0,1000.0,cumilla,bagichagaon,0.38,3800.0,medium,no
An Apartment Of 897 Sq.Ft Is Up For Sale In Thakur Para Beside To Thakurpara Jame Masjid,2.0,2.0,897.0,cumilla,thakur para,0.31,3455.96,medium,no
Buy This 1358 Sq.Ft Flat At South Thakur Para For The Ideal Urban Lifestyle You Dream About.,3.0,3.0,1358.0,cumilla,thakur para,0.48,3534.61,medium,no
With An Awesome Environment A 1375 Sq Ft Flat Is Vacant For Sale In North Bagichagaon,3.0,3.0,1375.0,cumilla,bagichagaon,0.52,3781.82,medium,no
"When Location, And Convenience Is Your Priority This 1415 Sq.Ft Flat Is For You Near Chotora Moddho Para Jame Masjid.",3.0,3.0,1415.0,cumilla,chotora,0.57,4028.27,medium,no
Evaluate This Amazing 1550 Square Feet Flat Available For Sale In Jhautola,3.0,3.0,1550.0,cumilla,jhautola,0.65,4193.55,high,no
Checkout This 915 Sq Ft Flat Available For Sale In Kandirpar,2.0,2.0,915.0,cumilla,kandirpar,0.47,5136.61,medium,no
Get Comfortable In A Flat For Sale In Manoharpur Nearby Comilla Victoria Government College,3.0,3.0,1350.0,cumilla,kandirpar,0.3,5511.81,medium,no
"1162 SQ FT apartment is up for sale in Race Course, near Cumilla Markaj Mosjid",3.0,3.0,1162.0,cumilla,race course,0.41,3528.4,medium,no
A 3 Bedroom And 1547 Sq Ft Flat For Sale Near Jhawtola Central Jame Mosque,3.0,3.0,1547.0,cumilla,jhautola,0.62,4007.76,high,no
View This 1445 Square Feet Flat For Sale In Mogbari Choumohoni,3.0,3.0,1445.0,cumilla,chotora,0.58,4013.84,medium,no
"1175 Sq Ft Flat For Sale In Manoharpur, With Splendid Features And Price",3.0,3.0,1175.0,cumilla,kandirpar,0.5,4255.32,medium,no
"Great Location! Check Out This 1239 Sq Ft Flat For Sale In Women Collage Road, Manoharpur",3.0,3.0,1239.0,cumilla,kandirpar,0.67,5407.59,high,no
"Look At This Nice 750 Sq Ft Flat Is Up For Sale At Talpokur Par, Bagichagaon",2.0,2.0,750.0,cumilla,bagichagaon,0.3,4000.0,low,no
"1547 Sq Ft Residential Apartment Is Up For Sale At Jhautola, Shahid Khawaja Nizamuddin Road",3.0,3.0,1547.0,cumilla,jhautola,0.7,4524.89,high,no
"This Flat In Shahid Khawaja Nizamuddin Road, Jhautola With A Convenient Price Is Up For Sale",3.0,3.0,1500.0,cumilla,jhautola,0.6,4000.0,high,no
Grab This 1550 Square Feet Flat Up For Sale In Jhautola,3.0,3.0,1550.0,cumilla,jhautola,0.65,4193.55,high,no
1550 Sq Feet Flat For Sale In Jhautola,3.0,3.0,1550.0,cumilla,jhautola,0.65,4193.55,high,no
In The Location Of Jhautola An Adequate 3 Bedroom House Is For Sale .,3.0,3.0,1500.0,cumilla,jhautola,0.6,4000.0,high,no
This 1350 Sq Feet Flat For Sale In Thakurpara Close To Thakurpara Jame Masjid.,3.0,3.0,1350.0,cumilla,thakur para,0.51,3777.78,low,no
"Dwell In This Apartment Of 1380 Sq Ft, Perfect For Your Calm Living In North Bagichagaon",3.0,3.0,1380.0,cumilla,bagichagaon,0.55,3985.51,high,no
Well Defined And Nice Living Space Of 1390 Sq Ft Is Up For Sale In North Bagichagaon,3.0,3.0,1390.0,cumilla,bagichagaon,0.56,4028.78,medium,no
See This Nicely Planned 1200 Sq Ft Flat Which Is Up For Sale In Jhautola Nearby Medi Hospital Private Ltd..,3.0,3.0,1200.0,cumilla,jhautola,0.48,4000.0,medium,no
Emanate Your Knack For Gardening By Selling This 1470 Sq.Ft Flat At North Bagichagaon With Massive Balconies,3.0,3.0,1470.0,cumilla,bagichagaon,0.56,3809.52,high,no
